metabolite,platform_name,super_pathway,sub_pathway,challenge.x,p_value_fasting,significant.x,challenge.y,p_value_pat,significant.y,challenge,p_value_oltt,significant
pc ae c40:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,1.39215039447657e-05,TRUE,PAT,6.71587306719202e-07,TRUE,OLTT,0.143476954585005,FALSE
pc ae c40:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.0696026103378722,FALSE,PAT,1.01536925971082e-06,TRUE,OLTT,0.0765600894794452,FALSE
pc ae c40:4,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.00646732972636329,FALSE,PAT,1.05337542314409e-07,TRUE,OLTT,0.154170225844991,FALSE
pc ae c40:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.00197551430804346,FALSE,PAT,1.24322444381813e-07,TRUE,OLTT,0.335450664838039,FALSE
pc ae c40:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,1.8861862412718e-06,TRUE,PAT,5.14129466323058e-08,TRUE,OLTT,0.389120112849737,FALSE
pc ae c42:0,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.00482366163860363,FALSE,PAT,0.000235945111453285,FALSE,OLTT,0.0778424735498244,FALSE
pc ae c42:1,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.516551679309762,FALSE,PAT,0.0134685079146763,FALSE,OLTT,0.10673715965379,FALSE
pc ae c42:2,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.117268418506067,FALSE,PAT,5.44794449619729e-07,TRUE,OLTT,0.252497837593821,FALSE
pc ae c42:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.101772661165839,FALSE,PAT,3.07621566417175e-06,TRUE,OLTT,0.028461882252154,FALSE
pc ae c42:4,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.00295408080124771,FALSE,PAT,2.203482362834e-08,TRUE,OLTT,0.0327688050576937,FALSE
pc ae c42:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.00320506095816938,FALSE,PAT,9.80411312041189e-10,TRUE,OLTT,0.0276111540573265,FALSE
pc ae c44:3,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.0980310991053562,FALSE,PAT,0.00220143682252912,FALSE,OLTT,0.269962651899584,FALSE
pc ae c44:4,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.00103319112193121,FALSE,PAT,1.38881288396644e-07,TRUE,OLTT,0.131830620372563,FALSE
pc ae c44:5,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,1.09590817268905e-06,TRUE,PAT,1.39410188220257e-09,TRUE,OLTT,0.0986922865105944,FALSE
pc ae c44:6,Biocrates p150 [t-ms],Lipids,Acylalkylphosphatidylcholine,Fasting,0.000940250852615548,FALSE,PAT,1.15213484578038e-07,TRUE,OLTT,0.0630348378872747,FALSE
phenol sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,0.00674765392098911,FALSE,PAT,0.0165757009591877,FALSE,OLTT,0.00285363617560089,FALSE
phenylacetylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,2.69334396314762e-09,TRUE,PAT,7.01712098318385e-08,TRUE,OLTT,1.49955073524128e-06,TRUE
phenylacetylglutamate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,0.000378315280013677,FALSE,PAT,2.77834153491161e-12,TRUE,OLTT,0.00367673728380124,FALSE
phenylacetylglutamine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,4.96484822220114e-05,TRUE,PAT,1.55947536056735e-08,TRUE,OLTT,0.0300938051257699,FALSE
phenylalanine,Biocrates p150 [t-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,0.0116882552044066,FALSE,PAT,0.00568461657818115,FALSE,OLTT,1.34014231856107e-11,TRUE
phenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,0.000141815887231327,FALSE,PAT,0.114804528430394,FALSE,OLTT,9.03593666332675e-36,TRUE
phenyllactate (pla),Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,7.84115290575842e-07,TRUE,PAT,1.84593198794558e-05,TRUE,OLTT,1.18651674436328e-27,TRUE
phenylpyruvate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,0.320784798499963,FALSE,PAT,3.3095539356645e-05,TRUE,OLTT,2.01600283747411e-07,TRUE
phosphate,Metabolon HD4 [nt-ms],Energy,Oxidative Phosphorylation,Fasting,3.98695995880319e-09,TRUE,PAT,4.77466537060811e-09,TRUE,OLTT,4.17081800212746e-46,TRUE
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipids,Phospholipid Metabolism,Fasting,0.00016039673880428,FALSE,PAT,2.82553064088971e-08,TRUE,OLTT,3.09262834125861e-12,TRUE
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,Fasting,0.0877257543729775,FALSE,PAT,1.16892217247284e-16,TRUE,OLTT,1.2289899990467e-17,TRUE
pipecolate,Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,Fasting,0.0116168224613238,FALSE,PAT,0.250398037891959,FALSE,OLTT,0.012324984651143,FALSE
piperine,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,Fasting,5.85156318030896e-35,TRUE,PAT,2.70588533649384e-10,TRUE,OLTT,7.33591460753684e-19,TRUE
pregn steroid monosulfate,Metabolon HD4 [nt-ms],Lipids,Steroid,Fasting,7.42106708430981e-09,TRUE,PAT,0.000199280859353216,FALSE,OLTT,0.0131379804183752,FALSE
pregnanediol-3-glucuronide,Metabolon HD4 [nt-ms],Lipids,Steroid,Fasting,0.0132412667034895,FALSE,PAT,0.35122854905831,FALSE,OLTT,1.16559428515336e-05,TRUE
pregnanolone/allopregnanolone sulfate,Metabolon HD4 [nt-ms],Lipids,Steroid,Fasting,0.00659405634773385,FALSE,PAT,0.00192573661802688,FALSE,OLTT,1.40964673013661e-14,TRUE
pregnen-diol disulfate,Metabolon HD4 [nt-ms],Lipids,Steroid,Fasting,0.0323295698926393,FALSE,PAT,0.120487127912452,FALSE,OLTT,0.194356862975165,FALSE
pregnenolone sulfate,Metabolon HD4 [nt-ms],Lipids,Steroid,Fasting,3.2783047360797e-14,TRUE,PAT,2.06691173874573e-08,TRUE,OLTT,8.53185157895318e-09,TRUE
pristanate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Branched",Fasting,0.0358059411827955,FALSE,PAT,3.20111487932774e-07,TRUE,OLTT,4.34192349008441e-05,TRUE
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,Fasting,1.00705425193763e-13,TRUE,PAT,5.22497866219002e-13,TRUE,OLTT,1.2426623685817e-64,TRUE
proline,Biocrates p150 [t-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,Fasting,3.66483524451063e-16,TRUE,PAT,1.74002882670245e-11,TRUE,OLTT,2.38104171370584e-20,TRUE
proline,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,Fasting,1.48553822863184e-27,TRUE,PAT,0.000300218016269152,FALSE,OLTT,6.41550476770763e-30,TRUE
prolylglycine,Metabolon HD4 [nt-ms],Peptides,Dipeptide,Fasting,0.145294587565667,FALSE,PAT,0.914072791826738,FALSE,OLTT,0.000529718538275098,FALSE
propionylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (also BCAA Metabolism),Fasting,5.36009652299307e-19,TRUE,PAT,1.15735899236423e-10,TRUE,OLTT,4.7234667217736e-64,TRUE
propionylglycine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (also BCAA Metabolism),Fasting,8.07707457233267e-08,TRUE,PAT,0.0758206330556976,FALSE,OLTT,9.67120161072243e-08,TRUE
pseudouridine,Metabolon HD4 [nt-ms],Nucleotides,"Pyrimidine Metabolism, Uracil containing",Fasting,0.660817394890792,FALSE,PAT,0.00498752120844489,FALSE,OLTT,0.0735807479626265,FALSE
pyridoxate,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Vitamin B6 Metabolism,Fasting,0.0117724595163274,FALSE,PAT,1.57603202508392e-15,TRUE,OLTT,4.68331423111189e-12,TRUE
pyroglutamine,Metabolon HD4 [nt-ms],Amino Acids,Glutamate Metabolism,Fasting,9.22349317167841e-16,TRUE,PAT,0.15361371050248,FALSE,OLTT,0.00574000090183075,FALSE
pyruvate,Metabolon HD4 [nt-ms],Carbohydrates,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",Fasting,6.90045923692951e-05,TRUE,PAT,2.38005441859401e-22,TRUE,OLTT,2.40421855533103e-17,TRUE
quinate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,Fasting,9.5775970440567e-10,TRUE,PAT,0.00229947287014959,FALSE,OLTT,1.69827846368766e-11,TRUE
quinolinate,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,Fasting,0.0630851410963014,FALSE,PAT,0.635568903903477,FALSE,OLTT,0.531480109997351,FALSE
retinol (vitamin a),Metabolon HD4 [nt-ms],Cofactors and Vitamins,Vitamin A Metabolism,Fasting,7.20695470887803e-09,TRUE,PAT,0.045397335436267,FALSE,OLTT,0.016754352272731,FALSE
ribitol,Metabolon HD4 [nt-ms],Carbohydrates,Pentose Metabolism,Fasting,0.0552803551187622,FALSE,PAT,0.00310420668205146,FALSE,OLTT,0.375298121719621,FALSE
ribonate,Metabolon HD4 [nt-ms],Carbohydrates,Pentose Metabolism,Fasting,0.139254658065051,FALSE,PAT,0.118691176388582,FALSE,OLTT,5.16176707292312e-06,TRUE
s-1-pyrroline-5-carboxylate,Metabolon HD4 [nt-ms],Amino Acids,Glutamate Metabolism,Fasting,1.3303531603168e-44,TRUE,PAT,0.00010494205774602,FALSE,OLTT,3.34627989148756e-38,TRUE
s-adenosylhomocysteine (sah),Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",Fasting,0.0446248881730295,FALSE,PAT,0.219411048127105,FALSE,OLTT,0.736545632766928,FALSE
s-allylcysteine,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,Fasting,2.58077070457667e-81,TRUE,PAT,0.00470871965035375,FALSE,OLTT,4.35298754793054e-09,TRUE
s-methylcysteine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",Fasting,0.803249760303097,FALSE,PAT,0.757899016179882,FALSE,OLTT,0.0174362931218366,FALSE
sarcosine (n-methylglycine),Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",Fasting,5.59405306591338e-05,TRUE,PAT,0.327863730919295,FALSE,OLTT,1.64518220026874e-07,TRUE
sebacate (decanedioate),Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Dicarboxylate",Fasting,6.66174942607235e-25,TRUE,PAT,3.85116233643917e-06,TRUE,OLTT,1.37699061785835e-09,TRUE
serine,Biocrates p150 [t-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",Fasting,0.866320667194546,FALSE,PAT,0.00814262250344638,FALSE,OLTT,0.0170431089571003,FALSE
serine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",Fasting,0.675029539918842,FALSE,PAT,0.181130480079553,FALSE,OLTT,0.000140047622083683,FALSE
serotonin,Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,Fasting,8.39903884173701e-05,FALSE,PAT,0.00014124779513067,FALSE,OLTT,0.10741480155104,FALSE
sm (oh) c14:1,Biocrates p150 [t-ms],Lipids,Sphingomyelin,Fasting,0.279479124942198,FALSE,PAT,3.27548713936503e-05,TRUE,OLTT,0.421417313425664,FALSE
sm (oh) c16:1,Biocrates p150 [t-ms],Lipids,Sphingomyelin,Fasting,3.02610754861203e-06,TRUE,PAT,3.34873752217799e-05,TRUE,OLTT,0.566868076293755,FALSE
sm (oh) c22:1,Biocrates p150 [t-ms],Lipids,Sphingomyelin,Fasting,1.14979146459598e-06,TRUE,PAT,0.00114411240640422,FALSE,OLTT,0.670426685516155,FALSE
sm (oh) c22:2,Biocrates p150 [t-ms],Lipids,Sphingomyelin,Fasting,4.16272422685718e-07,TRUE,PAT,5.98816633311892e-09,TRUE,OLTT,0.468189883398704,FALSE
sm (oh) c24:1,Biocrates p150 [t-ms],Lipids,Sphingomyelin,Fasting,0.00228005674429425,FALSE,PAT,2.1342663972489e-05,TRUE,OLTT,0.41022751203888,FALSE
sm c16:0,Biocrates p150 [t-ms],Lipids,Sphingomyelin,Fasting,0.068784323781976,FALSE,PAT,7.25748671945856e-07,TRUE,OLTT,0.195543227759689,FALSE
sm c16:1,Biocrates p150 [t-ms],Lipids,Sphingomyelin,Fasting,0.155679754810959,FALSE,PAT,8.15941106464264e-08,TRUE,OLTT,0.503537538422411,FALSE
sm c18:0,Biocrates p150 [t-ms],Lipids,Sphingomyelin,Fasting,1.11145213051023e-07,TRUE,PAT,2.07296762691333e-05,TRUE,OLTT,0.621820110876605,FALSE
sm c18:1,Biocrates p150 [t-ms],Lipids,Sphingomyelin,Fasting,1.74663291365785e-09,TRUE,PAT,1.04323853878729e-05,TRUE,OLTT,0.600286837167041,FALSE
sm c20:2,Biocrates p150 [t-ms],Lipids,Sphingomyelin,Fasting,0.0037774292929304,FALSE,PAT,0.38120711601656,FALSE,OLTT,0.153643455142196,FALSE
sm c24:0,Biocrates p150 [t-ms],Lipids,Sphingomyelin,Fasting,1.63800494134479e-05,TRUE,PAT,5.29257640885126e-07,TRUE,OLTT,0.168104787156294,FALSE
sm c24:1,Biocrates p150 [t-ms],Lipids,Sphingomyelin,Fasting,1.15356909718288e-07,TRUE,PAT,3.18214943643479e-06,TRUE,OLTT,0.200827335882192,FALSE
sm c26:1,Biocrates p150 [t-ms],Lipids,Sphingomyelin,Fasting,0.0466010328488969,FALSE,PAT,0.010826902100325,FALSE,OLTT,0.665077970297706,FALSE
spermidine,Metabolon HD4 [nt-ms],Amino Acids,Polyamine Metabolism,Fasting,0.00524599200194449,FALSE,PAT,0.00108146611336302,FALSE,OLTT,2.50786930577528e-12,TRUE
sphinganine-1-phosphate,Metabolon HD4 [nt-ms],Lipids,Sphingolipid Metabolism,Fasting,0.289374162503277,FALSE,PAT,0.0665087084311021,FALSE,OLTT,0.00258222389895162,FALSE
sphingosine,Metabolon HD4 [nt-ms],Lipids,Sphingolipid Metabolism,Fasting,0.014863175205071,FALSE,PAT,0.000605513412924418,FALSE,OLTT,0.0790392653862829,FALSE
sphingosine 1-phosphate,Metabolon HD4 [nt-ms],Lipids,Sphingolipid Metabolism,Fasting,0.0108116209028249,FALSE,PAT,0.0257717413024461,FALSE,OLTT,0.0897579737229674,FALSE
stachydrine,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,Fasting,5.74695933029934e-05,TRUE,PAT,0.00603068416958898,FALSE,OLTT,2.30883705987557e-16,TRUE
stearoylcarnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),Fasting,7.62683023864017e-19,TRUE,PAT,0.0849533263585382,FALSE,OLTT,0.000464193732899216,FALSE
suberoyl carnitine,Metabolon HD4 [nt-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),Fasting,1.00578918364837e-76,TRUE,PAT,1.62402976303925e-07,TRUE,OLTT,5.11638928812165e-16,TRUE
succinate,Metabolon HD4 [nt-ms],Energy,TCA Cycle,Fasting,3.22563977536964e-06,TRUE,PAT,4.27261022007753e-77,TRUE,OLTT,0.00292117734217612,FALSE
succinylcarnitine,Metabolon HD4 [nt-ms],Energy,TCA Cycle,Fasting,8.74459756022227e-14,TRUE,PAT,0.124871105620726,FALSE,OLTT,2.4282214288518e-26,TRUE
sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,Fasting,5.6391912544051e-05,TRUE,PAT,1.07176004909658e-16,TRUE,OLTT,0.0042248452314126,FALSE
tartarate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,Fasting,7.59176451594684e-07,TRUE,PAT,0.032337714431044,FALSE,OLTT,1.67406378263188e-06,TRUE
tartronate (hydroxymalonate),Metabolon HD4 [nt-ms],Xenobiotics,Bacterial/Fungal,Fasting,0.0380824307836411,FALSE,PAT,0.645456915029077,FALSE,OLTT,0.000342332652803838,FALSE
taurine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",Fasting,2.71542190893606e-16,TRUE,PAT,0.000218440919608428,FALSE,OLTT,6.03401200691616e-05,TRUE
taurochenodeoxycholate,Metabolon HD4 [nt-ms],Lipids,Primary Bile Acid Metabolism,Fasting,0.095959161099614,FALSE,PAT,0.000920572428627821,FALSE,OLTT,3.65356611103864e-18,TRUE
taurocholate,Metabolon HD4 [nt-ms],Lipids,Primary Bile Acid Metabolism,Fasting,0.000304682195909168,FALSE,PAT,0.00166240485421504,FALSE,OLTT,2.60312171543397e-20,TRUE
taurocholenate sulfate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,Fasting,1.01923519564641e-38,TRUE,PAT,0.14891620628555,FALSE,OLTT,1.4044805056163e-06,TRUE
taurolithocholate 3-sulfate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,Fasting,8.1723761018628e-07,TRUE,PAT,0.0186461467855572,FALSE,OLTT,1.52326073285288e-14,TRUE
tetradecanedioate,Metabolon HD4 [nt-ms],Lipids,"Fatty Acid, Dicarboxylate",Fasting,1.1915017066962e-44,TRUE,PAT,2.80603296021874e-18,TRUE,OLTT,4.87387006249815e-12,TRUE
theobromine,Metabolon HD4 [nt-ms],Xenobiotics,Xanthine Metabolism,Fasting,2.37528792067414e-24,TRUE,PAT,0.065975200453363,FALSE,OLTT,8.92203173841118e-38,TRUE
theophylline,Metabolon HD4 [nt-ms],Xenobiotics,Xanthine Metabolism,Fasting,5.85800324786632e-13,TRUE,PAT,0.144185778873217,FALSE,OLTT,1.96836336573171e-07,TRUE
threonate,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,Fasting,0.00431420480762606,FALSE,PAT,6.36441068164908e-06,TRUE,OLTT,0.00372506819609055,FALSE
threonine,Biocrates p150 [t-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",Fasting,0.000134325988053028,FALSE,PAT,0.000867937791957766,FALSE,OLTT,0.00964353196708988,FALSE
threonine,Metabolon HD4 [nt-ms],Amino Acids,"Glycine, Serine and Threonine Metabolism",Fasting,8.75873841019943e-12,TRUE,PAT,0.0335559965539791,FALSE,OLTT,1.62001098122414e-15,TRUE
thymol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,Fasting,0.00117760041384198,FALSE,PAT,0.301476704589836,FALSE,OLTT,3.47381750646686e-05,TRUE
thyroxine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,0.153897706682105,FALSE,PAT,0.568518326793094,FALSE,OLTT,0.340429614815314,FALSE
tigloylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",Fasting,1.4706928053046e-05,TRUE,PAT,0.00611788558958331,FALSE,OLTT,0.321660590304466,FALSE
tiglylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",Fasting,0.0436768212025078,FALSE,PAT,0.00985175780430557,FALSE,OLTT,0.0465657187692439,FALSE
trans-4-hydroxyproline,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,Fasting,2.07244873404253e-34,TRUE,PAT,0.00407710703527627,FALSE,OLTT,0.00276705565888252,FALSE
trans-urocanate,Metabolon HD4 [nt-ms],Amino Acids,Histidine Metabolism,Fasting,1.2477364667246e-10,TRUE,PAT,3.24917794847443e-06,TRUE,OLTT,2.1216775525505e-05,TRUE
trigonelline (n'-methylnicotinate),Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,Fasting,2.70510634457073e-14,TRUE,PAT,3.60679002806672e-06,TRUE,OLTT,3.68975810347129e-09,TRUE
trimethylamine n-oxide,Metabolon HD4 [nt-ms],Lipids,Phospholipid Metabolism,Fasting,2.30866824404468e-13,TRUE,PAT,0.285431866734345,FALSE,OLTT,1.65912313615993e-09,TRUE
tryptophan,Biocrates p150 [t-ms],Amino Acids,Tryptophan Metabolism,Fasting,0.00639745259365247,FALSE,PAT,0.00932583195461639,FALSE,OLTT,1.55563723722697e-07,TRUE
tryptophan,Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,Fasting,0.000178427747244161,FALSE,PAT,0.0495153333820088,FALSE,OLTT,8.67450495938619e-23,TRUE
tryptophan betaine,Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,Fasting,0.375372360447231,FALSE,PAT,0.77882019675484,FALSE,OLTT,8.67689683944706e-05,FALSE
tyramine o-sulfate,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,0.42499816643327,FALSE,PAT,0.0367206714881516,FALSE,OLTT,5.27691856973255e-15,TRUE
tyrosine,Biocrates p150 [t-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,0.0407801055224535,FALSE,PAT,8.41090404816367e-05,FALSE,OLTT,3.49205683969684e-09,TRUE
tyrosine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,0.0012226149106233,FALSE,PAT,0.169832892674415,FALSE,OLTT,5.40477639342297e-21,TRUE
urate,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",Fasting,5.20012218087354e-06,TRUE,PAT,0.0116757217041566,FALSE,OLTT,2.69746577737517e-18,TRUE
urea,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,Fasting,1.8614635092054e-06,TRUE,PAT,4.56261622804886e-06,TRUE,OLTT,9.67016336262505e-08,TRUE
uridine,Metabolon HD4 [nt-ms],Nucleotides,"Pyrimidine Metabolism, Uracil containing",Fasting,0.000767129482477049,FALSE,PAT,5.45806580131407e-22,TRUE,OLTT,1.13567268768596e-36,TRUE
ursodeoxycholate,Metabolon HD4 [nt-ms],Lipids,Secondary Bile Acid Metabolism,Fasting,0.0369058357416297,FALSE,PAT,5.39894684775902e-05,TRUE,OLTT,1.34448744658158e-10,TRUE
valine,Biocrates p150 [t-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",Fasting,7.15972216807047e-16,TRUE,PAT,2.1421990659207e-05,TRUE,OLTT,0.000152803002246443,FALSE
valine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",Fasting,2.61300104173525e-12,TRUE,PAT,0.254380429461345,FALSE,OLTT,2.79251007407405e-11,TRUE
vanillylmandelate (vma),Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,Fasting,0.0759626176030207,FALSE,PAT,3.30538544428774e-17,TRUE,OLTT,5.71658416086544e-15,TRUE
xanthine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",Fasting,7.49068449021761e-13,TRUE,PAT,3.40513338417293e-26,TRUE,OLTT,1.96239463858018e-33,TRUE
xanthosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",Fasting,0.249595974114131,FALSE,PAT,2.42752684645526e-15,TRUE,OLTT,0.13379508247493,FALSE
xanthurenate,Metabolon HD4 [nt-ms],Amino Acids,Tryptophan Metabolism,Fasting,5.34392635888248e-08,TRUE,PAT,4.53724598404976e-05,TRUE,OLTT,9.64434950269677e-06,TRUE
